=== OVS Snapshot: post_churn @ 2026-04-19T23:39:25,328393307-07:00 ===
--- agg1 ---
OFPST_FLOW reply (OF1.3) (xid=0x2): flags=[more]
 cookie=0x0, duration=8004.427s, table=0, n_packets=5861, n_bytes=351660, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=15.974s, table=0, n_packets=34329, n_bytes=1576702586, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.246,nw_dst=10.0.1.244,tp_src=47878,tp_dst=5001 actions=set_field:00:00:00:00:01:f2->eth_dst,output:22
 cookie=0x0, duration=8.693s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.226,nw_dst=10.0.0.228,tp_src=5001,tp_dst=43802 actions=set_field:00:00:00:00:00:e4->eth_dst,output:13
 cookie=0x0, duration=8.681s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=25,nw_src=10.0.0.240,nw_dst=10.0.1.238,tp_src=50086,tp_dst=5001 actions=set_field:00:00:00:00:01:ec->eth_dst,output:1
 cookie=0x0, duration=8.681s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.238,nw_dst=10.0.0.240,tp_src=5001,tp_dst=50086 actions=set_field:00:00:00:00:00:f0->eth_dst,output:25
 cookie=0x0, duration=8.674s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=15,nw_src=10.0.0.230,nw_dst=10.0.1.228,tp_src=60684,tp_dst=5001 actions=set_field:00:00:00:00:01:e2->eth_dst,output:1
 cookie=0x0, duration=8.674s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.228,nw_dst=10.0.0.230,tp_src=5001,tp_dst=60684 actions=set_field:00:00:00:00:00:e6->eth_dst,output:15
 cookie=0x0, duration=8.664s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.0.232,nw_dst=10.0.1.230,tp_src=53682,tp_dst=5001 actions=set_field:00:00:00:00:01:e4->eth_dst,output:1
 cookie=0x0, duration=8.664s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.230,nw_dst=10.0.0.232,tp_src=5001,tp_dst=53682 actions=set_field:00:00:00:00:00:e8->eth_dst,output:17
 cookie=0x0, duration=8.656s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.0.229,nw_dst=10.0.1.227,tp_src=38320,tp_dst=5001 actions=set_field:00:00:00:00:01:e1->eth_dst,output:1
 cookie=0x0, duration=8.656s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.227,nw_dst=10.0.0.229,tp_src=5001,tp_dst=38320 actions=set_field:00:00:00:00:00:e5->eth_dst,output:14
 cookie=0x0, duration=8.645s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.0.229,nw_dst=10.0.1.227,tp_src=38272,tp_dst=5001 actions=set_field:00:00:00:00:01:e1->eth_dst,output:1
 cookie=0x0, duration=8.645s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.227,nw_dst=10.0.0.229,tp_src=5001,tp_dst=38272 actions=set_field:00:00:00:00:00:e5->eth_dst,output:14
 cookie=0x0, duration=8.620s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=25,nw_src=10.0.0.240,nw_dst=10.0.1.238,tp_src=50054,tp_dst=5001 actions=set_field:00:00:00:00:01:ec->eth_dst,output:1
 cookie=0x0, duration=8.620s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.238,nw_dst=10.0.0.240,tp_src=5001,tp_dst=50054 actions=set_field:00:00:00:00:00:f0->eth_dst,output:25
 cookie=0x0, duration=8.608s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.221,nw_dst=10.0.1.219,tp_src=33180,tp_dst=5001 actions=set_field:00:00:00:00:01:d9->eth_dst,output:1
 cookie=0x0, duration=8.608s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.219,nw_dst=10.0.0.221,tp_src=5001,tp_dst=33180 actions=set_field:00:00:00:00:00:dd->eth_dst,output:6
 cookie=0x0, duration=8.599s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.222,nw_dst=10.0.1.220,tp_src=54790,tp_dst=5001 actions=set_field:00:00:00:00:01:da->eth_dst,output:1
 cookie=0x0, duration=8.599s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.220,nw_dst=10.0.0.222,tp_src=5001,tp_dst=54790 actions=set_field:00:00:00:00:00:de->eth_dst,output:7
 cookie=0x0, duration=8.548s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.0.232,nw_dst=10.0.1.230,tp_src=53640,tp_dst=5001 actions=set_field:00:00:00:00:01:e4->eth_dst,output:1
 cookie=0x0, duration=8.548s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.230,nw_dst=10.0.0.232,tp_src=5001,tp_dst=53640 actions=set_field:00:00:00:00:00:e8->eth_dst,output:17
 cookie=0x0, duration=8.510s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.0.231,nw_dst=10.0.1.229,tp_src=55196,tp_dst=5001 actions=set_field:00:00:00:00:01:e3->eth_dst,output:1
 cookie=0x0, duration=8.510s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.229,nw_dst=10.0.0.231,tp_src=5001,tp_dst=55196 actions=set_field:00:00:00:00:00:e7->eth_dst,output:16
 cookie=0x0, duration=8.502s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=11,nw_src=10.0.0.226,nw_dst=10.0.1.224,tp_src=43902,tp_dst=5001 actions=set_field:00:00:00:00:01:de->eth_dst,output:1
 cookie=0x0, duration=8.502s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.224,nw_dst=10.0.0.226,tp_src=5001,tp_dst=43902 actions=set_field:00:00:00:00:00:e2->eth_dst,output:11
 cookie=0x0, duration=8.479s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.0.237,nw_dst=10.0.1.235,tp_src=38132,tp_dst=5001 actions=set_field:00:00:00:00:01:e9->eth_dst,output:1
 cookie=0x0, duration=8.467s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.235,nw_dst=10.0.0.237,tp_src=5001,tp_dst=38132 actions=set_field:00:00:00:00:00:ed->eth_dst,output:22
 cookie=0x0, duration=8.467s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.0.235,nw_dst=10.0.1.233,tp_src=60670,tp_dst=5001 actions=set_field:00:00:00:00:01:e7->eth_dst,output:1
 cookie=0x0, duration=8.467s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.233,nw_dst=10.0.0.235,tp_src=5001,tp_dst=60670 actions=set_field:00:00:00:00:00:eb->eth_dst,output:20
 cookie=0x0, duration=8.435s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.227,nw_dst=10.0.1.225,tp_src=36904,tp_dst=5001 actions=set_field:00:00:00:00:01:df->eth_dst,output:1
 cookie=0x0, duration=8.435s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.225,nw_dst=10.0.0.227,tp_src=5001,tp_dst=36904 actions=set_field:00:00:00:00:00:e3->eth_dst,output:12
 cookie=0x0, duration=8.435s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=24,nw_src=10.0.0.239,nw_dst=10.0.1.237,tp_src=43360,tp_dst=5001 actions=set_field:00:00:00:00:01:eb->eth_dst,output:1
 cookie=0x0, duration=8.423s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.237,nw_dst=10.0.0.239,tp_src=5001,tp_dst=43360 actions=set_field:00:00:00:00:00:ef->eth_dst,output:24
 cookie=0x0, duration=8.423s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.223,nw_dst=10.0.1.221,tp_src=60904,tp_dst=5001 actions=set_field:00:00:00:00:01:db->eth_dst,output:1
 cookie=0x0, duration=8.423s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.221,nw_dst=10.0.0.223,tp_src=5001,tp_dst=60904 actions=set_field:00:00:00:00:00:df->eth_dst,output:8
 cookie=0x0, duration=8.391s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.0.233,nw_dst=10.0.1.231,tp_src=58592,tp_dst=5001 actions=set_field:00:00:00:00:01:e5->eth_dst,output:1
 cookie=0x0, duration=8.391s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.231,nw_dst=10.0.0.233,tp_src=5001,tp_dst=58592 actions=set_field:00:00:00:00:00:e9->eth_dst,output:18
 cookie=0x0, duration=8.362s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.0.225,nw_dst=10.0.1.223,tp_src=43614,tp_dst=5001 actions=set_field:00:00:00:00:01:dd->eth_dst,output:1
 cookie=0x0, duration=8.362s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.223,nw_dst=10.0.0.225,tp_src=5001,tp_dst=43614 actions=set_field:00:00:00:00:00:e1->eth_dst,output:10
 cookie=0x0, duration=8.361s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=11,nw_src=10.0.0.226,nw_dst=10.0.1.224,tp_src=43852,tp_dst=5001 actions=set_field:00:00:00:00:01:de->eth_dst,output:1
 cookie=0x0, duration=8.361s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.224,nw_dst=10.0.0.226,tp_src=5001,tp_dst=43852 actions=set_field:00:00:00:00:00:e2->eth_dst,output:11
 cookie=0x0, duration=8.340s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.224,nw_dst=10.0.1.222,tp_src=60570,tp_dst=5001 actions=set_field:00:00:00:00:01:dc->eth_dst,output:1
 cookie=0x0, duration=8.340s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.222,nw_dst=10.0.0.224,tp_src=5001,tp_dst=60570 actions=set_field:00:00:00:00:00:e0->eth_dst,output:9
 cookie=0x0, duration=8.329s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.217,nw_dst=10.0.1.215,tp_src=34886,tp_dst=5001 actions=set_field:00:00:00:00:01:d5->eth_dst,output:1
 cookie=0x0, duration=8.329s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.215,nw_dst=10.0.0.217,tp_src=5001,tp_dst=34886 actions=set_field:00:00:00:00:00:d9->eth_dst,output:2
 cookie=0x0, duration=8.311s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.218,nw_dst=10.0.1.216,tp_src=47986,tp_dst=5001 actions=set_field:00:00:00:00:01:d6->eth_dst,output:1
 cookie=0x0, duration=8.311s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.216,nw_dst=10.0.0.218,tp_src=5001,tp_dst=47986 actions=set_field:00:00:00:00:00:da->eth_dst,output:3
 cookie=0x0, duration=8.301s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.0.219,nw_dst=10.0.1.217,tp_src=36704,tp_dst=5001 actions=set_field:00:00:00:00:01:d7->eth_dst,output:1
 cookie=0x0, duration=8.301s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.217,nw_dst=10.0.0.219,tp_src=5001,tp_dst=36704 actions=set_field:00:00:00:00:00:db->eth_dst,output:4
 cookie=0x0, duration=8.278s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.220,nw_dst=10.0.1.218,tp_src=33498,tp_dst=5001 actions=set_field:00:00:00:00:01:d8->eth_dst,output:1
 cookie=0x0, duration=8.278s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.218,nw_dst=10.0.0.220,tp_src=5001,tp_dst=33498 actions=set_field:00:00:00:00:00:dc->eth_dst,output:5
 cookie=0x0, duration=8.278s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.0.234,nw_dst=10.0.1.232,tp_src=46150,tp_dst=5001 actions=set_field:00:00:00:00:01:e6->eth_dst,output:1
 cookie=0x0, duration=8.278s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.232,nw_dst=10.0.0.234,tp_src=5001,tp_dst=46150 actions=set_field:00:00:00:00:00:ea->eth_dst,output:19
 cookie=0x0, duration=8.264s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=21,nw_src=10.0.0.236,nw_dst=10.0.1.234,tp_src=34610,tp_dst=5001 actions=set_field:00:00:00:00:01:e8->eth_dst,output:1
 cookie=0x0, duration=8.264s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.234,nw_dst=10.0.0.236,tp_src=5001,tp_dst=34610 actions=set_field:00:00:00:00:00:ec->eth_dst,output:21
 cookie=0x0, duration=8.243s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=23,nw_src=10.0.0.238,nw_dst=10.0.1.236,tp_src=33742,tp_dst=5001 actions=set_field:00:00:00:00:01:ea->eth_dst,output:1
 cookie=0x0, duration=8.243s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.236,nw_dst=10.0.0.238,tp_src=5001,tp_dst=33742 actions=set_field:00:00:00:00:00:ee->eth_dst,output:23
 cookie=0x0, duration=8.203s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=15,nw_src=10.0.0.230,nw_dst=10.0.1.228,tp_src=60700,tp_dst=5001 actions=set_field:00:00:00:00:01:e2->eth_dst,output:1
 cookie=0x0, duration=8.203s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.228,nw_dst=10.0.0.230,tp_src=5001,tp_dst=60700 actions=set_field:00:00:00:00:00:e6->eth_dst,output:15
 cookie=0x0, duration=8.203s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=25,nw_src=10.0.0.240,nw_dst=10.0.1.238,tp_src=50088,tp_dst=5001 actions=set_field:00:00:00:00:01:ec->eth_dst,output:1
 cookie=0x0, duration=8.203s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.238,nw_dst=10.0.0.240,tp_src=5001,tp_dst=50088 actions=set_field:00:00:00:00:00:f0->eth_dst,output:25
 cookie=0x0, duration=8.193s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.0.229,nw_dst=10.0.1.227,tp_src=38332,tp_dst=5001 actions=set_field:00:00:00:00:01:e1->eth_dst,output:1
 cookie=0x0, duration=8.193s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.227,nw_dst=10.0.0.229,tp_src=5001,tp_dst=38332 actions=set_field:00:00:00:00:00:e5->eth_dst,output:14
 cookie=0x0, duration=8.193s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.222,nw_dst=10.0.1.220,tp_src=54804,tp_dst=5001 actions=set_field:00:00:00:00:01:da->eth_dst,output:1
 cookie=0x0, duration=8.193s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.220,nw_dst=10.0.0.222,tp_src=5001,tp_dst=54804 actions=set_field:00:00:00:00:00:de->eth_dst,output:7
 cookie=0x0, duration=8.178s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.0.232,nw_dst=10.0.1.230,tp_src=53692,tp_dst=5001 actions=set_field:00:00:00:00:01:e4->eth_dst,output:1
 cookie=0x0, duration=8.178s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.230,nw_dst=10.0.0.232,tp_src=5001,tp_dst=53692 actions=set_field:00:00:00:00:00:e8->eth_dst,output:17
 cookie=0x0, duration=8.168s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.0.228,nw_dst=10.0.1.226,tp_src=43806,tp_dst=5001 actions=set_field:00:00:00:00:01:e0->eth_dst,output:1
 cookie=0x0, duration=8.168s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.226,nw_dst=10.0.0.228,tp_src=5001,tp_dst=43806 actions=set_field:00:00:00:00:00:e4->eth_dst,output:13
 cookie=0x0, duration=8.168s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.221,nw_dst=10.0.1.219,tp_src=33182,tp_dst=5001 actions=set_field:00:00:00:00:01:d9->eth_dst,output:1
 cookie=0x0, duration=8.157s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.219,nw_dst=10.0.0.221,tp_src=5001,tp_dst=33182 actions=set_field:00:00:00:00:00:dd->eth_dst,output:6
 cookie=0x0, duration=8.132s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.0.231,nw_dst=10.0.1.229,tp_src=55208,tp_dst=5001 actions=set_field:00:00:00:00:01:e3->eth_dst,output:1
 cookie=0x0, duration=8.120s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.229,nw_dst=10.0.0.231,tp_src=5001,tp_dst=55208 actions=set_field:00:00:00:00:00:e7->eth_dst,output:16
 cookie=0x0, duration=8.120s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=11,nw_src=10.0.0.226,nw_dst=10.0.1.224,tp_src=43912,tp_dst=5001 actions=set_field:00:00:00:00:01:de->eth_dst,output:1
 cookie=0x0, duration=8.120s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.224,nw_dst=10.0.0.226,tp_src=5001,tp_dst=43912 actions=set_field:00:00:00:00:00:e2->eth_dst,output:11
 cookie=0x0, duration=8.100s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.223,nw_dst=10.0.1.221,tp_src=60916,tp_dst=5001 actions=set_field:00:00:00:00:01:db->eth_dst,output:1
 cookie=0x0, duration=8.100s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.221,nw_dst=10.0.0.223,tp_src=5001,tp_dst=60916 actions=set_field:00:00:00:00:00:df->eth_dst,output:8
 cookie=0x0, duration=8.100s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.0.237,nw_dst=10.0.1.235,tp_src=38142,tp_dst=5001 actions=set_field:00:00:00:00:01:e9->eth_dst,output:1
 cookie=0x0, duration=8.100s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.235,nw_dst=10.0.0.237,tp_src=5001,tp_dst=38142 actions=set_field:00:00:00:00:00:ed->eth_dst,output:22
 cookie=0x0, duration=8.100s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.0.233,nw_dst=10.0.1.231,tp_src=58604,tp_dst=5001 actions=set_field:00:00:00:00:01:e5->eth_dst,output:1
 cookie=0x0, duration=8.086s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.231,nw_dst=10.0.0.233,tp_src=5001,tp_dst=58604 actions=set_field:00:00:00:00:00:e9->eth_dst,output:18
 cookie=0x0, duration=8.086s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.227,nw_dst=10.0.1.225,tp_src=36920,tp_dst=5001 actions=set_field:00:00:00:00:01:df->eth_dst,output:1
 cookie=0x0, duration=8.086s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.225,nw_dst=10.0.0.227,tp_src=5001,tp_dst=36920 actions=set_field:00:00:00:00:00:e3->eth_dst,output:12
 cookie=0x0, duration=8.073s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=24,nw_src=10.0.0.239,nw_dst=10.0.1.237,tp_src=43366,tp_dst=5001 actions=set_field:00:00:00:00:01:eb->eth_dst,output:1
 cookie=0x0, duration=8.073s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.237,nw_dst=10.0.0.239,tp_src=5001,tp_dst=43366 actions=set_field:00:00:00:00:00:ef->eth_dst,output:24
 cookie=0x0, duration=8.073s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.0.235,nw_dst=10.0.1.233,tp_src=60680,tp_dst=5001 actions=set_field:00:00:00:00:01:e7->eth_dst,output:1
 cookie=0x0, duration=8.073s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.233,nw_dst=10.0.0.235,tp_src=5001,tp_dst=60680 actions=set_field:00:00:00:00:00:eb->eth_dst,output:20
 cookie=0x0, duration=8.058s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.0.225,nw_dst=10.0.1.223,tp_src=43618,tp_dst=5001 actions=set_field:00:00:00:00:01:dd->eth_dst,output:1
 cookie=0x0, duration=8.058s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.223,nw_dst=10.0.0.225,tp_src=5001,tp_dst=43618 actions=set_field:00:00:00:00:00:e1->eth_dst,output:10
 cookie=0x0, duration=8.058s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.224,nw_dst=10.0.1.222,tp_src=60586,tp_dst=5001 actions=set_field:00:00:00:00:01:dc->eth_dst,output:1
 cookie=0x0, duration=8.058s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.222,nw_dst=10.0.0.224,tp_src=5001,tp_dst=60586 actions=set_field:00:00:00:00:00:e0->eth_dst,output:9
 cookie=0x0, duration=8.050s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.217,nw_dst=10.0.1.215,tp_src=34842,tp_dst=5001 actions=set_field:00:00:00:00:01:d5->eth_dst,output:1
 cookie=0x0, duration=8.050s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.215,nw_dst=10.0.0.217,tp_src=5001,tp_dst=34842 actions=set_field:00:00:00:00:00:d9->eth_dst,output:2
 cookie=0x0, duration=8.050s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.218,nw_dst=10.0.1.216,tp_src=47946,tp_dst=5001 actions=set_field:00:00:00:00:01:d6->eth_dst,output:1
 cookie=0x0, duration=8.050s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.216,nw_dst=10.0.0.218,tp_src=5001,tp_dst=47946 actions=set_field:00:00:00:00:00:da->eth_dst,output:3
 cookie=0x0, duration=8.042s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=25,nw_src=10.0.0.240,nw_dst=10.0.1.238,tp_src=50058,tp_dst=5001 actions=set_field:00:00:00:00:01:ec->eth_dst,output:1
 cookie=0x0, duration=8.042s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.238,nw_dst=10.0.0.240,tp_src=5001,tp_dst=50058 actions=set_field:00:00:00:00:00:f0->eth_dst,output:25
 cookie=0x0, duration=8.042s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.218,nw_dst=10.0.1.216,tp_src=47990,tp_dst=5001 actions=set_field:00:00:00:00:01:d6->eth_dst,output:1
 cookie=0x0, duration=8.042s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.216,nw_dst=10.0.0.218,tp_src=5001,tp_dst=47990 actions=set_field:00:00:00:00:00:da->eth_dst,output:3
 cookie=0x0, duration=8.028s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.217,nw_dst=10.0.1.215,tp_src=34890,tp_dst=5001 actions=set_field:00:00:00:00:01:d5->eth_dst,output:1
 cookie=0x0, duration=8.028s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.215,nw_dst=10.0.0.217,tp_src=5001,tp_dst=34890 actions=set_field:00:00:00:00:00:d9->eth_dst,output:2
 cookie=0x0, duration=8.028s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.0.219,nw_dst=10.0.1.217,tp_src=36718,tp_dst=5001 actions=set_field:00:00:00:00:01:d7->eth_dst,output:1
 cookie=0x0, duration=8.028s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.217,nw_dst=10.0.0.219,tp_src=5001,tp_dst=36718 actions=set_field:00:00:00:00:00:db->eth_dst,output:4
 cookie=0x0, duration=8.016s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=23,nw_src=10.0.0.238,nw_dst=10.0.1.236,tp_src=33758,tp_dst=5001 actions=set_field:00:00:00:00:01:ea->eth_dst,output:1
