=== OVS Snapshot: post_churn @ 2026-04-19T23:59:07,776077235-07:00 ===
--- agg1 ---
OFPST_FLOW reply (OF1.3) (xid=0x2): flags=[more]
 cookie=0x0, duration=9186.873s, table=0, n_packets=6730, n_bytes=403800, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=16.108s, table=0, n_packets=79561, n_bytes=3667666306, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.245,nw_dst=10.0.1.243,tp_src=39096,tp_dst=5001 actions=set_field:00:00:00:00:01:f1->eth_dst,output:22
 cookie=0x0, duration=13.323s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.77,nw_dst=10.0.0.79,tp_src=5001,tp_dst=43800 actions=set_field:00:00:00:00:00:4f->eth_dst,output:1
 cookie=0x0, duration=13.311s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.67,nw_dst=10.0.1.65,tp_src=51154,tp_dst=5001 actions=set_field:00:00:00:00:01:3f->eth_dst,output:8
 cookie=0x0, duration=13.292s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.73,nw_dst=10.0.1.71,tp_src=43282,tp_dst=5001 actions=set_field:00:00:00:00:01:45->eth_dst,output:14
 cookie=0x0, duration=13.292s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.71,nw_dst=10.0.0.73,tp_src=5001,tp_dst=43282 actions=set_field:00:00:00:00:00:49->eth_dst,output:1
 cookie=0x0, duration=13.276s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.71,nw_dst=10.0.1.69,tp_src=58280,tp_dst=5001 actions=set_field:00:00:00:00:01:43->eth_dst,output:12
 cookie=0x0, duration=13.243s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.69,nw_dst=10.0.1.67,tp_src=33094,tp_dst=5001 actions=set_field:00:00:00:00:01:41->eth_dst,output:10
 cookie=0x0, duration=13.243s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.76,nw_dst=10.0.1.74,tp_src=35340,tp_dst=5001 actions=set_field:00:00:00:00:01:48->eth_dst,output:17
 cookie=0x0, duration=13.243s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.74,nw_dst=10.0.0.76,tp_src=5001,tp_dst=35340 actions=set_field:00:00:00:00:00:4c->eth_dst,output:1
 cookie=0x0, duration=13.232s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.63,nw_dst=10.0.1.61,tp_src=37384,tp_dst=5001 actions=set_field:00:00:00:00:01:3b->eth_dst,output:4
 cookie=0x0, duration=13.162s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.83,nw_dst=10.0.1.81,tp_src=49410,tp_dst=5001 actions=set_field:00:00:00:00:01:4f->eth_dst,output:24
 cookie=0x0, duration=13.151s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.66,nw_dst=10.0.1.64,tp_src=34268,tp_dst=5001 actions=set_field:00:00:00:00:01:3e->eth_dst,output:7
 cookie=0x0, duration=13.151s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.1.64,nw_dst=10.0.0.66,tp_src=5001,tp_dst=34268 actions=set_field:00:00:00:00:00:42->eth_dst,output:1
 cookie=0x0, duration=13.151s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.77,nw_dst=10.0.1.75,tp_src=51464,tp_dst=5001 actions=set_field:00:00:00:00:01:49->eth_dst,output:18
 cookie=0x0, duration=13.151s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.75,nw_dst=10.0.0.77,tp_src=5001,tp_dst=51464 actions=set_field:00:00:00:00:00:4d->eth_dst,output:1
 cookie=0x0, duration=13.119s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.70,nw_dst=10.0.1.68,tp_src=34912,tp_dst=5001 actions=set_field:00:00:00:00:01:42->eth_dst,output:11
 cookie=0x0, duration=13.094s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.61,nw_dst=10.0.1.59,tp_src=38264,tp_dst=5001 actions=set_field:00:00:00:00:01:39->eth_dst,output:2
 cookie=0x0, duration=13.094s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.1.59,nw_dst=10.0.0.61,tp_src=5001,tp_dst=38264 actions=set_field:00:00:00:00:00:3d->eth_dst,output:1
 cookie=0x0, duration=13.036s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.62,nw_dst=10.0.1.60,tp_src=37216,tp_dst=5001 actions=set_field:00:00:00:00:01:3a->eth_dst,output:3
 cookie=0x0, duration=13.036s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.1.60,nw_dst=10.0.0.62,tp_src=5001,tp_dst=37216 actions=set_field:00:00:00:00:00:3e->eth_dst,output:1
 cookie=0x0, duration=13.027s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.77,nw_dst=10.0.1.75,tp_src=51446,tp_dst=5001 actions=set_field:00:00:00:00:01:49->eth_dst,output:18
 cookie=0x0, duration=12.994s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.74,nw_dst=10.0.1.72,tp_src=38700,tp_dst=5001 actions=set_field:00:00:00:00:01:46->eth_dst,output:15
 cookie=0x0, duration=12.994s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=15,nw_src=10.0.1.72,nw_dst=10.0.0.74,tp_src=5001,tp_dst=38700 actions=set_field:00:00:00:00:00:4a->eth_dst,output:1
 cookie=0x0, duration=12.985s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.66,nw_dst=10.0.1.64,tp_src=34244,tp_dst=5001 actions=set_field:00:00:00:00:01:3e->eth_dst,output:7
 cookie=0x0, duration=12.902s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.78,nw_dst=10.0.1.76,tp_src=59152,tp_dst=5001 actions=set_field:00:00:00:00:01:4a->eth_dst,output:19
 cookie=0x0, duration=12.902s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.76,nw_dst=10.0.0.78,tp_src=5001,tp_dst=59152 actions=set_field:00:00:00:00:00:4e->eth_dst,output:1
 cookie=0x0, duration=12.869s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.75,nw_dst=10.0.1.73,tp_src=43804,tp_dst=5001 actions=set_field:00:00:00:00:01:47->eth_dst,output:16
 cookie=0x0, duration=12.866s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.73,nw_dst=10.0.0.75,tp_src=5001,tp_dst=43804 actions=set_field:00:00:00:00:00:4b->eth_dst,output:1
 cookie=0x0, duration=12.830s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.72,nw_dst=10.0.1.70,tp_src=42566,tp_dst=5001 actions=set_field:00:00:00:00:01:44->eth_dst,output:13
 cookie=0x0, duration=12.830s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.70,nw_dst=10.0.0.72,tp_src=5001,tp_dst=42566 actions=set_field:00:00:00:00:00:48->eth_dst,output:1
 cookie=0x0, duration=12.778s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.82,nw_dst=10.0.1.80,tp_src=55392,tp_dst=5001 actions=set_field:00:00:00:00:01:4e->eth_dst,output:23
 cookie=0x0, duration=12.778s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=23,nw_src=10.0.1.80,nw_dst=10.0.0.82,tp_src=5001,tp_dst=55392 actions=set_field:00:00:00:00:00:52->eth_dst,output:1
 cookie=0x0, duration=12.758s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.61,nw_dst=10.0.1.59,tp_src=38240,tp_dst=5001 actions=set_field:00:00:00:00:01:39->eth_dst,output:2
 cookie=0x0, duration=12.759s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.84,nw_dst=10.0.1.82,tp_src=53750,tp_dst=5001 actions=set_field:00:00:00:00:01:50->eth_dst,output:25
 cookie=0x0, duration=12.759s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=25,nw_src=10.0.1.82,nw_dst=10.0.0.84,tp_src=5001,tp_dst=53750 actions=set_field:00:00:00:00:00:54->eth_dst,output:1
 cookie=0x0, duration=12.707s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.75,nw_dst=10.0.1.73,tp_src=43776,tp_dst=5001 actions=set_field:00:00:00:00:01:47->eth_dst,output:16
 cookie=0x0, duration=12.698s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.78,nw_dst=10.0.1.76,tp_src=59136,tp_dst=5001 actions=set_field:00:00:00:00:01:4a->eth_dst,output:19
 cookie=0x0, duration=12.685s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.64,nw_dst=10.0.1.62,tp_src=33616,tp_dst=5001 actions=set_field:00:00:00:00:01:3c->eth_dst,output:5
 cookie=0x0, duration=12.685s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.1.62,nw_dst=10.0.0.64,tp_src=5001,tp_dst=33616 actions=set_field:00:00:00:00:00:40->eth_dst,output:1
 cookie=0x0, duration=12.685s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.76,nw_dst=10.0.1.74,tp_src=35348,tp_dst=5001 actions=set_field:00:00:00:00:01:48->eth_dst,output:17
 cookie=0x0, duration=12.684s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.74,nw_dst=10.0.0.76,tp_src=5001,tp_dst=35348 actions=set_field:00:00:00:00:00:4c->eth_dst,output:1
 cookie=0x0, duration=12.662s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.70,nw_dst=10.0.1.68,tp_src=34968,tp_dst=5001 actions=set_field:00:00:00:00:01:42->eth_dst,output:11
 cookie=0x0, duration=12.662s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=11,nw_src=10.0.1.68,nw_dst=10.0.0.70,tp_src=5001,tp_dst=34968 actions=set_field:00:00:00:00:00:46->eth_dst,output:1
 cookie=0x0, duration=12.634s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.69,nw_dst=10.0.1.67,tp_src=33102,tp_dst=5001 actions=set_field:00:00:00:00:01:41->eth_dst,output:10
 cookie=0x0, duration=12.605s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.77,nw_dst=10.0.1.75,tp_src=51480,tp_dst=5001 actions=set_field:00:00:00:00:01:49->eth_dst,output:18
 cookie=0x0, duration=12.605s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.75,nw_dst=10.0.0.77,tp_src=5001,tp_dst=51480 actions=set_field:00:00:00:00:00:4d->eth_dst,output:1
 cookie=0x0, duration=12.605s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.73,nw_dst=10.0.1.71,tp_src=43294,tp_dst=5001 actions=set_field:00:00:00:00:01:45->eth_dst,output:14
 cookie=0x0, duration=12.605s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.71,nw_dst=10.0.0.73,tp_src=5001,tp_dst=43294 actions=set_field:00:00:00:00:00:49->eth_dst,output:1
 cookie=0x0, duration=12.588s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.76,nw_dst=10.0.1.74,tp_src=35330,tp_dst=5001 actions=set_field:00:00:00:00:01:48->eth_dst,output:17
 cookie=0x0, duration=12.588s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.74,nw_dst=10.0.0.76,tp_src=5001,tp_dst=35330 actions=set_field:00:00:00:00:00:4c->eth_dst,output:1
 cookie=0x0, duration=12.588s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.70,nw_dst=10.0.1.68,tp_src=34926,tp_dst=5001 actions=set_field:00:00:00:00:01:42->eth_dst,output:11
 cookie=0x0, duration=12.564s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.81,nw_dst=10.0.1.79,tp_src=46970,tp_dst=5001 actions=set_field:00:00:00:00:01:4d->eth_dst,output:22
 cookie=0x0, duration=12.564s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.79,nw_dst=10.0.0.81,tp_src=5001,tp_dst=46970 actions=set_field:00:00:00:00:00:51->eth_dst,output:1
 cookie=0x0, duration=12.557s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.79,nw_dst=10.0.1.77,tp_src=43826,tp_dst=5001 actions=set_field:00:00:00:00:01:4b->eth_dst,output:20
 cookie=0x0, duration=12.557s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.77,nw_dst=10.0.0.79,tp_src=5001,tp_dst=43826 actions=set_field:00:00:00:00:00:4f->eth_dst,output:1
 cookie=0x0, duration=12.539s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.80,nw_dst=10.0.1.78,tp_src=43630,tp_dst=5001 actions=set_field:00:00:00:00:01:4c->eth_dst,output:21
 cookie=0x0, duration=12.539s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=21,nw_src=10.0.1.78,nw_dst=10.0.0.80,tp_src=5001,tp_dst=43630 actions=set_field:00:00:00:00:00:50->eth_dst,output:1
 cookie=0x0, duration=12.527s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.68,nw_dst=10.0.1.66,tp_src=41528,tp_dst=5001 actions=set_field:00:00:00:00:01:40->eth_dst,output:9
 cookie=0x0, duration=12.527s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.1.66,nw_dst=10.0.0.68,tp_src=5001,tp_dst=41528 actions=set_field:00:00:00:00:00:44->eth_dst,output:1
 cookie=0x0, duration=12.527s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.83,nw_dst=10.0.1.81,tp_src=49424,tp_dst=5001 actions=set_field:00:00:00:00:01:4f->eth_dst,output:24
 cookie=0x0, duration=12.527s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=24,nw_src=10.0.1.81,nw_dst=10.0.0.83,tp_src=5001,tp_dst=49424 actions=set_field:00:00:00:00:00:53->eth_dst,output:1
 cookie=0x0, duration=12.520s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.74,nw_dst=10.0.1.72,tp_src=38710,tp_dst=5001 actions=set_field:00:00:00:00:01:46->eth_dst,output:15
 cookie=0x0, duration=12.520s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=15,nw_src=10.0.1.72,nw_dst=10.0.0.74,tp_src=5001,tp_dst=38710 actions=set_field:00:00:00:00:00:4a->eth_dst,output:1
 cookie=0x0, duration=12.520s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.68,nw_dst=10.0.1.66,tp_src=41492,tp_dst=5001 actions=set_field:00:00:00:00:01:40->eth_dst,output:9
 cookie=0x0, duration=12.502s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.61,nw_dst=10.0.1.59,tp_src=38268,tp_dst=5001 actions=set_field:00:00:00:00:01:39->eth_dst,output:2
 cookie=0x0, duration=12.502s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.1.59,nw_dst=10.0.0.61,tp_src=5001,tp_dst=38268 actions=set_field:00:00:00:00:00:3d->eth_dst,output:1
 cookie=0x0, duration=12.479s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.67,nw_dst=10.0.1.65,tp_src=51220,tp_dst=5001 actions=set_field:00:00:00:00:01:3f->eth_dst,output:8
 cookie=0x0, duration=12.479s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.1.65,nw_dst=10.0.0.67,tp_src=5001,tp_dst=51220 actions=set_field:00:00:00:00:00:43->eth_dst,output:1
 cookie=0x0, duration=12.464s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.75,nw_dst=10.0.1.73,tp_src=43816,tp_dst=5001 actions=set_field:00:00:00:00:01:47->eth_dst,output:16
 cookie=0x0, duration=12.464s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.73,nw_dst=10.0.0.75,tp_src=5001,tp_dst=43816 actions=set_field:00:00:00:00:00:4b->eth_dst,output:1
 cookie=0x0, duration=12.464s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.78,nw_dst=10.0.1.76,tp_src=59162,tp_dst=5001 actions=set_field:00:00:00:00:01:4a->eth_dst,output:19
 cookie=0x0, duration=12.464s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.76,nw_dst=10.0.0.78,tp_src=5001,tp_dst=59162 actions=set_field:00:00:00:00:00:4e->eth_dst,output:1
 cookie=0x0, duration=12.427s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.62,nw_dst=10.0.1.60,tp_src=37220,tp_dst=5001 actions=set_field:00:00:00:00:01:3a->eth_dst,output:3
 cookie=0x0, duration=12.427s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.1.60,nw_dst=10.0.0.62,tp_src=5001,tp_dst=37220 actions=set_field:00:00:00:00:00:3e->eth_dst,output:1
 cookie=0x0, duration=12.427s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.82,nw_dst=10.0.1.80,tp_src=55370,tp_dst=5001 actions=set_field:00:00:00:00:01:4e->eth_dst,output:23
 cookie=0x0, duration=12.427s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=23,nw_src=10.0.1.80,nw_dst=10.0.0.82,tp_src=5001,tp_dst=55370 actions=set_field:00:00:00:00:00:52->eth_dst,output:1
 cookie=0x0, duration=12.416s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.84,nw_dst=10.0.1.82,tp_src=53736,tp_dst=5001 actions=set_field:00:00:00:00:01:50->eth_dst,output:25
 cookie=0x0, duration=12.416s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=25,nw_src=10.0.1.82,nw_dst=10.0.0.84,tp_src=5001,tp_dst=53736 actions=set_field:00:00:00:00:00:54->eth_dst,output:1
 cookie=0x0, duration=12.401s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.73,nw_dst=10.0.1.71,tp_src=43266,tp_dst=5001 actions=set_field:00:00:00:00:01:45->eth_dst,output:14
 cookie=0x0, duration=12.401s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.71,nw_dst=10.0.0.73,tp_src=5001,tp_dst=43266 actions=set_field:00:00:00:00:00:49->eth_dst,output:1
 cookie=0x0, duration=12.365s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.83,nw_dst=10.0.1.81,tp_src=49432,tp_dst=5001 actions=set_field:00:00:00:00:01:4f->eth_dst,output:24
 cookie=0x0, duration=12.365s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=24,nw_src=10.0.1.81,nw_dst=10.0.0.83,tp_src=5001,tp_dst=49432 actions=set_field:00:00:00:00:00:53->eth_dst,output:1
 cookie=0x0, duration=12.365s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.74,nw_dst=10.0.1.72,tp_src=38696,tp_dst=5001 actions=set_field:00:00:00:00:01:46->eth_dst,output:15
 cookie=0x0, duration=12.365s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=15,nw_src=10.0.1.72,nw_dst=10.0.0.74,tp_src=5001,tp_dst=38696 actions=set_field:00:00:00:00:00:4a->eth_dst,output:1
 cookie=0x0, duration=12.365s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.83,nw_dst=10.0.1.81,tp_src=49438,tp_dst=5001 actions=set_field:00:00:00:00:01:4f->eth_dst,output:24
 cookie=0x0, duration=12.365s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=24,nw_src=10.0.1.81,nw_dst=10.0.0.83,tp_src=5001,tp_dst=49438 actions=set_field:00:00:00:00:00:53->eth_dst,output:1
 cookie=0x0, duration=12.312s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.81,nw_dst=10.0.1.79,tp_src=46956,tp_dst=5001 actions=set_field:00:00:00:00:01:4d->eth_dst,output:22
 cookie=0x0, duration=12.312s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.79,nw_dst=10.0.0.81,tp_src=5001,tp_dst=46956 actions=set_field:00:00:00:00:00:51->eth_dst,output:1
 cookie=0x0, duration=12.291s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.79,nw_dst=10.0.1.77,tp_src=43816,tp_dst=5001 actions=set_field:00:00:00:00:01:4b->eth_dst,output:20
 cookie=0x0, duration=12.291s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.77,nw_dst=10.0.0.79,tp_src=5001,tp_dst=43816 actions=set_field:00:00:00:00:00:4f->eth_dst,output:1
 cookie=0x0, duration=12.291s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.80,nw_dst=10.0.1.78,tp_src=43616,tp_dst=5001 actions=set_field:00:00:00:00:01:4c->eth_dst,output:21
 cookie=0x0, duration=12.291s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=21,nw_src=10.0.1.78,nw_dst=10.0.0.80,tp_src=5001,tp_dst=43616 actions=set_field:00:00:00:00:00:50->eth_dst,output:1
 cookie=0x0, duration=12.276s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.63,nw_dst=10.0.1.61,tp_src=37452,tp_dst=5001 actions=set_field:00:00:00:00:01:3b->eth_dst,output:4
 cookie=0x0, duration=12.276s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.1.61,nw_dst=10.0.0.63,tp_src=5001,tp_dst=37452 actions=set_field:00:00:00:00:00:3f->eth_dst,output:1
 cookie=0x0, duration=12.258s, table=0, n_packets=3, n_bytes=182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.69,nw_dst=10.0.1.67,tp_src=33128,tp_dst=5001 actions=set_field:00:00:00:00:01:41->eth_dst,output:10
 cookie=0x0, duration=12.258s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.1.67,nw_dst=10.0.0.69,tp_src=5001,tp_dst=33128 actions=set_field:00:00:00:00:00:45->eth_dst,output:1
 cookie=0x0, duration=12.258s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.83,nw_dst=10.0.1.81,tp_src=49450,tp_dst=5001 actions=set_field:00:00:00:00:01:4f->eth_dst,output:24
 cookie=0x0, duration=12.258s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=24,nw_src=10.0.1.81,nw_dst=10.0.0.83,tp_src=5001,tp_dst=49450 actions=set_field:00:00:00:00:00:53->eth_dst,output:1
 cookie=0x0, duration=12.226s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.72,nw_dst=10.0.1.70,tp_src=42578,tp_dst=5001 actions=set_field:00:00:00:00:01:44->eth_dst,output:13
 cookie=0x0, duration=12.226s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.70,nw_dst=10.0.0.72,tp_src=5001,tp_dst=42578 actions=set_field:00:00:00:00:00:48->eth_dst,output:1
 cookie=0x0, duration=12.152s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.65,nw_dst=10.0.1.63,tp_src=46828,tp_dst=5001 actions=set_field:00:00:00:00:01:3d->eth_dst,output:6
 cookie=0x0, duration=12.152s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.1.63,nw_dst=10.0.0.65,tp_src=5001,tp_dst=46828 actions=set_field:00:00:00:00:00:41->eth_dst,output:1
 cookie=0x0, duration=12.093s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.64,nw_dst=10.0.1.62,tp_src=33630,tp_dst=5001 actions=set_field:00:00:00:00:01:3c->eth_dst,output:5
